9,1958,白組,6,ディック・ミネ,私の青空
9,1958,白組,1,ダーク・ダックス,ともしび
9,1958,白組,4,春日 八郎,別れの燈台
9,1958,白組,2,高田 浩吉,勇み肌千両男
9,1958,白組,3,三橋 美智也,おさらば東京
10,1959,赤組,5,荒井 恵子,白菊の歌
10,1959,赤組,4,雪村 いづみ,スワニー
10,1959,赤組,2,藤本 二三代,好きな人
10,1959,赤組,2,朝丘 雪路,シング・シング・シング
10,1959,赤組,4,織井 茂子,モヨロ哀歌
10,1959,赤組,9,松島 詩子,スペインの恋唄
10,1959,赤組,1,ザ・ピーナッツ,情熱の花
10,1959,赤組,3,松山 恵子,思い出なんて消えっちゃえ
10,1959,赤組,1,島崎 雪子,バンビーノ
10,1959,赤組,10,二葉 あき子,夜汽車の女
10,1959,赤組,2,水谷 良重,キサス・キサス・キサス
10,1959,赤組,6,ペギー葉山,南国土佐を後にして
10,1959,赤組,3,島倉 千代子,おもいで日記
10,1959,赤組,7,江利 チエミ,八木節
10,1959,赤組,4,中原 美紗緒,ある恋の物語
10,1959,赤組,4,大津 美子,空へ帰る人
10,1959,赤組,3,藤沢 嵐子,ベサメ・ムーチョ
10,1959,赤組,8,奈良 光枝,山鳩の啼く駅
10,1959,赤組,6,淡谷 のり子,雨のブルース
10,1959,赤組,3,宝 とも子,シュリト・リンド
10,1959,赤組,1,有明 ユリ,シュリト・リンド
10,1959,赤組,1,藤崎 世津子,シュリト・リンド
10,1959,赤組,4,コロムビア・ローズ,ロマンス・ガイド
10,1959,赤組,2,石井 好子,小さな花
10,1959,赤組,5,越路 吹雪,パリ・カナイユ
10,1959,赤組,3,楠 トシエ,石松金毘羅道中
10,1959,赤組,4,美空 ひばり,御存知弁天小僧
10,1959,白組,4,曾根 史郎,僕の東京地図
10,1959,白組,4,旗 照夫,マック・ザ・ナイフ
10,1959,白組,3,若山 彰,惜春鳥
10,1959,白組,1,武井 義明,国境の南
10,1959,白組,4,若原 一郎,アイヨ何だい三郎君
